Establishment_id,Name,Category,Inspection_date,Inspection_results,City,State,Zip,Address_line_1,Address_line_2,Food_from_approved_source,Food_protected_from_contamination,Ill_workers_restricted,Proper_hand_washing,Cooling_time_and_temperature,Cold_holding_temperature,Hot_holding_temperature,Cooking_time_and_temperature,Reheating_time_and_temperature,Hot_and_cold_running_water_provided,Proper_sewage_disposal,No_bare_hand_contact,Adequate_hand_washing_facilities,Rodent_and_insects,Food_contact_surfaces_and_equipment,Inspection_type,Owner,Type,Location
807,KFC KO71141,Fast Food,7/10/2018 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,6101 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,MANISH PATEL,Food Establishments,POINT (-76.909497 38.997459)
807,KFC KO71141,Fast Food,3/11/2019 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,6101 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MANISH PATEL,Food Establishments,POINT (-76.909497 38.997459)
807,KFC KO71141,Fast Food,4/18/2018 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,6101 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,MANISH PATEL,Food Establishments,POINT (-76.909497 38.997459)
807,KFC KO71141,Fast Food,1/22/2015 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,6101 GREENBELT RD,------,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,MANISH PATEL,Food Establishments,POINT (-76.909497 38.997459)
807,KFC KO71141,Fast Food,9/11/2015 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,6101 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MANISH PATEL,Food Establishments,POINT (-76.909497 38.997459)
807,KFC KO71141,Fast Food - Chain,5/18/2021 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,6101 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,MANISH PATEL,Food Establishments,POINT (-76.909497 38.997459)
807,KFC KO71141,Fast Food,9/26/2016 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,6101 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,MANISH PATEL,Food Establishments,POINT (-76.909497 38.997459)
807,KFC KO71141,Fast Food,3/18/2014 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,6101 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MANISH PATEL,Food Establishments,POINT (-76.909497 38.997459)
807,KFC KO71141,Fast Food,4/24/2017 0:00,------,COLLEGE PARK,MD,20740,6101 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,MANISH PATEL,Food Establishments,POINT (-76.909497 38.997459)
807,KFC KO71141,Fast Food,11/28/2011 0:00,------,COLLEGE PARK,MD,20740,6101 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MANISH PATEL,Food Establishments,POINT (-76.909497 38.997459)
15487,LIDL,Grocery Store- Medium,12/23/2020 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8601 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,MARCO LANDOLT,Food Establishments,POINT (-76.931822 38.995973)
15487,LIDL,Grocery Store- Medium,1/23/2020 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,8601 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,MARCO LANDOLT,Food Establishments,POINT (-76.931822 38.995973)
15487,LIDL,Grocery Store- Medium,8/25/2021 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,8601 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,MARCO LANDOLT,Food Establishments,POINT (-76.931822 38.995973)
15487,LIDL,Grocery Store- Medium,3/5/2021 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,8601 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,MARCO LANDOLT,Food Establishments,POINT (-76.931822 38.995973)
941,MARATHON DELI,Full Service,2/5/2019 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,4429 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Single Foodborne Illness,MARIA KOUMPOURAS,Food Establishments,POINT (-76.938686 38.981788)
941,MARATHON DELI,Full Service,1/21/2015 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,4429 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,MARIA KOUMPOURAS,Food Establishments,POINT (-76.938686 38.981788)
941,MARATHON DELI,Fast Food - Local,9/17/2020 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,4429 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Single Foodborne Illness,MARIA KOUMPOURAS,Food Establishments,POINT (-76.938686 38.981788)
941,MARATHON DELI,Full Service,8/28/2018 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,4429 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MARIA KOUMPOURAS,Food Establishments,POINT (-76.938686 38.981788)
941,MARATHON DELI,Full Service,6/1/2017 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,4429 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Change Of Ownership,MARIA KOUMPOURAS,Food Establishments,POINT (-76.938686 38.981788)
941,MARATHON DELI,Full Service,7/12/2017 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,4429 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Change Of Ownership,MARIA KOUMPOURAS,Food Establishments,POINT (-76.938686 38.981788)
941,MARATHON DELI,Full Service,3/13/2014 0:00,------,COLLEGE PARK,MD,20740,4429 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,MARIA KOUMPOURAS,Food Establishments,POINT (-76.938686 38.981788)
941,MARATHON DELI,Full Service,2/5/2019 0:00,------,COLLEGE PARK,MD,20740,4429 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,MARIA KOUMPOURAS,Food Establishments,POINT (-76.938686 38.981788)
941,MARATHON DELI,Full Service,12/1/2016 0:00,------,COLLEGE PARK,MD,20740,4429 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,MARIA KOUMPOURAS,Food Establishments,POINT (-76.938686 38.981788)
941,MARATHON DELI,Full Service,3/20/2013 0:00,------,COLLEGE PARK,MD,20740,4429 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MARIA KOUMPOURAS,Food Establishments,POINT (-76.938686 38.981788)
941,MARATHON DELI,Full Service,3/13/2014 0:00,------,COLLEGE PARK,MD,20740,4429 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,MARIA KOUMPOURAS,Food Establishments,POINT (-76.938686 38.981788)
941,MARATHON DELI,Full Service,12/3/2015 0:00,------,COLLEGE PARK,MD,20740,4429 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MARIA KOUMPOURAS,Food Establishments,POINT (-76.938686 38.981788)
941,MARATHON DELI,Full Service,3/4/2013 0:00,------,COLLEGE PARK,MD,20740,4429 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MARIA KOUMPOURAS,Food Establishments,POINT (-76.938686 38.981788)
941,MARATHON DELI,Full Service,8/17/2012 0:00,------,COLLEGE PARK,MD,20740,4429 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,MARIA KOUMPOURAS,Food Establishments,POINT (-76.938686 38.981788)
1206,PUPUSERIA LA FAMILIAR,Full Service,11/14/2019 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,K,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,Maritza Hernandez,Food Establishments,POINT (-76.933698 38.99136)
1206,PUPUSERIA LA FAMILIAR,Full Service,6/20/2017 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,K,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,Maritza Hernandez,Food Establishments,POINT (-76.933698 38.99136)
1206,PUPUSERIA LA FAMILIAR,Full Service,6/23/2014 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,K,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,Maritza Hernandez,Food Establishments,POINT (-76.933698 38.99136)
1206,PUPUSERIA LA FAMILIAR,Full Service,3/26/2015 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,K,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,N/A,Maritza Hernandez,Food Establishments,POINT (-76.933698 38.99136)
1206,PUPUSERIA LA FAMILIAR,Full Service,10/5/2016 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,K,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,Maritza Hernandez,Food Establishments,POINT (-76.933698 38.99136)
1206,PUPUSERIA LA FAMILIAR,Full Service,7/17/2014 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,K,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Re-inspection,Maritza Hernandez,Food Establishments,POINT (-76.933698 38.99136)
1206,PUPUSERIA LA FAMILIAR,Full Service,11/14/2016 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,K,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,Maritza Hernandez,Food Establishments,POINT (-76.933698 38.99136)
1206,PUPUSERIA LA FAMILIAR,Full Service,7/31/2014 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,K,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Re-inspection,Maritza Hernandez,Food Establishments,POINT (-76.933698 38.99136)
1206,PUPUSERIA LA FAMILIAR,Full Service,11/21/2016 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,K,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,Maritza Hernandez,Food Establishments,POINT (-76.933698 38.99136)
1206,PUPUSERIA LA FAMILIAR,Full Service,6/21/2017 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,K,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,Maritza Hernandez,Food Establishments,POINT (-76.933698 38.99136)
1206,PUPUSERIA LA FAMILIAR,Full Service,8/14/2017 0:00,------,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,K,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,Maritza Hernandez,Food Establishments,POINT (-76.933698 38.99136)
1206,PUPUSERIA LA FAMILIAR,Full Service,10/22/2015 0:00,------,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,K,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Single Foodborne Illness,Maritza Hernandez,Food Establishments,POINT (-76.933698 38.99136)
1206,PUPUSERIA LA FAMILIAR,Full Service,6/23/2014 0:00,------,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,K,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,Maritza Hernandez,Food Establishments,POINT (-76.933698 38.99136)
1206,PUPUSERIA LA FAMILIAR,Full Service,3/26/2015 0:00,------,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,K,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Maritza Hernandez,Food Establishments,POINT (-76.933698 38.99136)
1080,PAINT BRANCH ELEMENTARY SCHOOL,Public School,10/5/2021 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,5101 PIERCE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MARK FOSSETT,Food Establishments,POINT (-76.925961 38.987309)
1080,PAINT BRANCH ELEMENTARY SCHOOL,Public School,10/5/2021 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,5101 PIERCE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MARK FOSSETT,Food Establishments,POINT (-76.925961 38.987309)
